LIMIT,K,MEAN_ERROR,STD_ERROR,FAILRATE,MAX_ERROR,MIN_ERROR,MEDIAN_ERROR,25th_PERCENTILE,75th_PERCENTILE,90th_PERCENTILE,95th_PERCENTILE,99th_PERCENTILE,99.99th_PERCENTILE
2,15,13.737206866805463,13.104104413103093,0.0009000900090009,79.59671494975872,4.6566128730773926e-09,9.653136782569295,4.7056951138003935,18.085098586983406,31.515278716151137,41.679631293845645,62.80990287412279,78.90380005955934
1,1,14.88540175874976,16.79192881490124,0.0,85.25322048549128,0.0,8.923561098652229,3.4680903231354074,20.14126078265164,35.99244721748976,57.11158863248137,74.16877851119514,85.21316388391939
1,2,14.100977491320936,15.79239658788884,0.0,81.70412235415559,0.0,8.191445055538317,3.848003138948873,18.521589724513092,35.52531226770724,51.52660117951289,70.89802195620383,81.65952339565995
1,3,13.884750430594933,15.065168466000836,0.0,82.65555100065353,0.0,8.454111927577678,4.1781389477688755,17.544804745832614,33.89592482114722,47.42864209921713,69.46666294015547,82.50534346239652
1,4,13.708738243451133,14.59548360197688,0.0,80.7931393611451,0.0,8.453100829689374,4.249576278402594,17.549354072912507,32.32906173522019,47.34093464736377,67.86523363275529,80.57764563525825
1,5,13.622895667518183,14.276282791591449,0.0,81.02395546697053,0.0,8.87595809256321,4.311469140462893,17.598712966690048,32.896383567478914,44.91962939838595,67.93231555537825,80.78284115333703
1,6,13.64688200607133,14.154972209774293,0.0,81.17843752430974,0.0,8.760570575970034,4.256517477734828,17.413739302854243,33.12723877318939,44.402732256020386,67.24596256375673,80.92017570231158
1,7,13.563017407637009,13.932472266477607,0.0,82.3313442493442,2.7939677238464355e-09,8.9820002514292,4.230414589046495,17.32583733978786,32.60585380510692,44.08011688867394,65.36050618355752,81.96265037921661
1,8,13.558043471220206,13.838960231170995,0.0,83.5306442680773,2.7939677238464355e-09,9.027799770281565,4.240280161300431,17.26954081838634,31.980840948282818,43.349669527689485,66.4340896777941,83.04201438193884
1,9,13.613850843651274,13.73136802864625,0.0,79.2211334832073,2.7939677238464355e-09,9.222866702547657,4.273944697170104,17.312211553422753,32.17028963938334,43.920535143062764,64.59548309215667,78.93297795271977
1,10,13.59646085514597,13.502731764681993,0.0,79.2952845540193,5.587935447692871e-09,9.231127648457445,4.370168532021585,17.576087737487363,31.760089131224106,41.96783568383033,63.427937932926824,78.97403853186613
1,11,13.62835966828125,13.35093658576387,0.0,79.35602142477775,5.587935447692871e-09,9.385168485678681,4.591248404241995,17.513499330327136,31.443149707174264,41.4408788976765,63.34361047171763,79.09976540038242
1,12,13.701614832623395,13.34403110727193,0.0,79.40668199601754,5.587935447692871e-09,9.380088666944735,4.640403801893461,17.54532878942055,31.664248545120216,41.76866741079465,64.18296516805486,78.96585255675753
1,13,13.72048907045295,13.295421354729982,0.0,79.44958159558456,5.587935447692871e-09,9.293570446225717,4.613882009755738,17.611642078156784,31.635862675725615,41.36379877380388,63.801044638314174,79.01373385069206
1,14,13.748481595994276,13.209391326737505,0.0,79.48637669042127,5.587935447692871e-09,9.508130850033872,4.695072502712257,17.763490560957592,32.06832476837141,41.56841180051349,63.79859299185874,79.07293762584446
1,15,13.75606941431172,13.115347294765694,0.0,79.59671494975872,4.6566128730773926e-09,9.655814137565178,4.716379093285804,18.07554175918615,31.919768002996708,41.66078616316864,62.799535508580924,78.90317524901829
