LIMIT;K;MEAN_ERROR;STD_ERROR;MAX_ERROR;MIN_ERROR;MEDIAN_ERROR;25th_PERCENTILE;75th_PERCENTILE;90th_PERCENTILE;95th_PERCENTILE;99th_PERCENTILE;99.99th_PERCENTILE
15;19;x;x;x;x;x;x;x;x;x;x;x
14;19;x;x;x;x;x;x;x;x;x;x;x
13;19;x;x;x;x;x;x;x;x;x;x;x
12;19;x;x;x;x;x;x;x;x;x;x;x
11;19;x;x;x;x;x;x;x;x;x;x;x
10;19;x;x;x;x;x;x;x;x;x;x;x
9;19;14.806391861292338;12.39314467165803;48.02260052034042;0.2920532102950609;11.6179170963324;4.408512361372433;21.92380422867809;36.3377601375386;38.36358777058342;43.59812386681094;47.97835575380511
8;19;14.474757906653158;12.377161006871676;48.02260052034042;0.2920532102950609;11.027558408835922;4.289321518105069;20.58461989630785;36.08260280079538;38.05686697513512;43.469878166708654;47.97707329680405
7;19;14.30498403609964;12.376220469429628;48.02260052034042;0.2920532102950609;10.588884204986734;4.214180823151737;19.915027730122727;35.83822661501036;37.90350657741092;43.40575531665747;47.97643206830352
6;19;14.319531394550916;12.364995560755975;48.02260052034042;0.2920532102950609;10.588884204986734;4.314368416422847;19.915027730122727;35.83822661501036;37.90350657741092;43.40575531665747;47.97643206830352
5;19;14.43039411355939;12.317637827071975;48.02260052034042;0.2920532102950609;11.027558408835922;4.354820681363213;21.871286383414155;35.59385042922536;37.75014617968677;43.341632466606285;47.975790839803075
4;19;14.350948502838937;12.258893554171358;48.02260052034042;0.2920532102950609;10.588884204986734;4.264274619787292;21.219200165650346;35.34947424344037;37.59678578196262;43.27750961655519;47.97514961130254
3;19;14.361582901729026;12.24955513544635;48.02260052034042;0.2920532102950609;10.588884204986734;4.395272946303579;21.219200165650346;35.34947424344037;37.59678578196262;43.27750961655519;47.97514961130254
20;20;x;x;x;x;x;x;x;x;x;x;x
19;20;x;x;x;x;x;x;x;x;x;x;x
18;20;x;x;x;x;x;x;x;x;x;x;x
17;20;x;x;x;x;x;x;x;x;x;x;x
16;20;x;x;x;x;x;x;x;x;x;x;x
15;20;x;x;x;x;x;x;x;x;x;x;x
14;20;x;x;x;x;x;x;x;x;x;x;x
13;20;x;x;x;x;x;x;x;x;x;x;x
12;20;x;x;x;x;x;x;x;x;x;x;x
11;20;x;x;x;x;x;x;x;x;x;x;x
10;20;x;x;x;x;x;x;x;x;x;x;x
9;20;14.94979881306084;12.486992080688102;48.06380977205278;0.4034786526039028;11.389213160691195;4.458195616804014;22.154442774291162;35.631012126129185;39.15012465226705;43.145275466988785;48.014624429002126
8;20;14.633434632080533;12.457393915349684;48.06380977205278;0.4034786526039028;10.94652015513977;4.416452303825734;21.451947239898146;35.30615128629557;38.97376725908682;43.00270925524783;48.01319876688467
7;20;14.445901498599552;12.469117591624503;48.06380977205278;0.4034786526039028;10.932482469575422;4.368094798499489;21.100699472701635;35.14429433249118;38.88558856249668;42.9314261493773;48.01248593582594
6;20;14.464363842952075;12.455733527122469;48.06380977205278;0.4034786526039028;10.932482469575422;4.368094798499489;21.100699472701635;35.14429433249118;38.88558856249668;42.9314261493773;48.01248593582594
5;20;14.586551921338991;12.415257720086412;48.06380977205278;0.4034786526039028;10.94652015513977;4.384213966941571;22.154442774291162;34.98243737868681;38.79740986590656;42.860143043506774;48.011773104767315
4;20;14.52569904012015;12.34331681569874;48.06380977205278;0.4034786526039028;10.932482469575422;4.400333135383653;21.803195007094654;34.820580424882436;38.709231169316446;42.788859937636346;48.01106027370859
3;20;14.507729024950358;12.356552236582669;48.06380977205278;0.4034786526039028;10.932482469575422;4.400333135383653;21.803195007094654;34.820580424882436;38.709231169316446;42.788859937636346;48.01106027370859
20;21;x;x;x;x;x;x;x;x;x;x;x
19;21;x;x;x;x;x;x;x;x;x;x;x
18;21;x;x;x;x;x;x;x;x;x;x;x
17;21;x;x;x;x;x;x;x;x;x;x;x
16;21;x;x;x;x;x;x;x;x;x;x;x
15;21;x;x;x;x;x;x;x;x;x;x;x
14;21;x;x;x;x;x;x;x;x;x;x;x
13;21;x;x;x;x;x;x;x;x;x;x;x
12;21;x;x;x;x;x;x;x;x;x;x;x
11;21;x;x;x;x;x;x;x;x;x;x;x
10;21;x;x;x;x;x;x;x;x;x;x;x
9;21;14.941668180038176;12.510720472561449;46.54269643993456;0.7769590115183812;11.380251494203476;4.1979579418581885;23.082780318231674;36.206109430717014;40.03130941586829;43.43342653069027;46.51160374084211
8;21;14.628460500574379;12.478177865854809;46.54269643993456;0.7769590115183812;10.645329736402099;4.14717305039454;22.480560608431603;35.83158498103594;40.007976616093664;43.343302765204946;46.510702503187225
7;21;14.45286690933198;12.481665056065298;46.54269643993456;0.7769590115183812;10.449608228176903;4.130093662369238;22.17945075353157;35.607973140457965;39.996310216206346;43.29824088246225;46.51025188435978
6;21;14.45803851307559;12.47906284471058;46.54269643993456;0.7769590115183812;10.449608228176903;4.130093662369238;22.17945075353157;35.607973140457965;39.996310216206346;43.29824088246225;46.51025188435978
5;21;14.587390937625337;12.450209874387435;46.54269643993456;0.7769590115183812;10.645329736402099;4.135786791711006;23.082780318231674;35.384361299880005;39.98464381631903;43.25317899971956;46.5098012655324
4;21;14.535611433328729;12.374948844348227;46.54269643993456;0.7769590115183812;10.703928115379592;4.141479921052772;22.781670463331636;35.16074945930205;39.97297741643172;43.20811711697693;46.509350646704966
3;21;14.535611433336665;12.374948844344196;46.54269643993456;0.7769590115183812;10.703928115379592;4.141479921052772;22.781670463331636;35.16074945930205;39.97297741643172;43.20811711697693;46.509350646704966
20;22;x;x;x;x;x;x;x;x;x;x;x
19;22;x;x;x;x;x;x;x;x;x;x;x
18;22;x;x;x;x;x;x;x;x;x;x;x
17;22;x;x;x;x;x;x;x;x;x;x;x
16;22;x;x;x;x;x;x;x;x;x;x;x
15;22;x;x;x;x;x;x;x;x;x;x;x
14;22;x;x;x;x;x;x;x;x;x;x;x
13;22;x;x;x;x;x;x;x;x;x;x;x
12;22;x;x;x;x;x;x;x;x;x;x;x
11;22;x;x;x;x;x;x;x;x;x;x;x
10;22;x;x;x;x;x;x;x;x;x;x;x
9;22;14.960627486405643;12.410487856942572;45.727233044925015;1.0576043623323186;11.211641161094995;4.324138749588141;23.33093881061372;36.716510465143585;39.75990733928256;44.345058956446735;45.71341130404023
8;22;14.641662579198652;12.38577980174729;45.727233044925015;1.0576043623323186;10.238291208479893;4.275109624524185;22.367505991726077;36.310324619859216;39.5687839115308;44.3049959393894;45.71301067386964
7;22;14.474753425814106;12.381903476710388;45.727233044925015;1.0576043623323186;10.010671829123725;4.258715545449785;21.885789582282257;36.03047126508807;39.47322219765489;44.28496443086072;45.712810358784346
6;22;14.474526005671532;12.382138821377001;45.727233044925015;1.0576043623323186;10.010671829123725;4.258715545449785;21.885789582282257;36.03047126508807;39.47322219765489;44.28496443086072;45.712810358784346
5;22;14.620174893105636;12.360562958639289;45.727233044925015;1.0576043623323186;10.238291208479893;4.2641802384745855;23.33093881061372;35.75061791031693;39.37766048377901;44.26493292233204;45.71261004369909
4;22;14.579196220139114;12.282942144303687;45.727233044925015;1.0576043623323186;10.465910587836063;4.269644931499386;22.849222401169897;35.470764555545806;39.28209876990313;44.24490141380338;45.71240972861379
3;22;14.57897486456607;12.283174940907772;45.727233044925015;1.0576043623323186;10.465910587836063;4.269644931499386;22.849222401169897;35.470764555545806;39.28209876990313;44.24490141380338;45.71240972861379
20;23;x;x;x;x;x;x;x;x;x;x;x
19;23;x;x;x;x;x;x;x;x;x;x;x
18;23;x;x;x;x;x;x;x;x;x;x;x
17;23;x;x;x;x;x;x;x;x;x;x;x
16;23;x;x;x;x;x;x;x;x;x;x;x
15;23;x;x;x;x;x;x;x;x;x;x;x
14;23;x;x;x;x;x;x;x;x;x;x;x
13;23;x;x;x;x;x;x;x;x;x;x;x
12;23;x;x;x;x;x;x;x;x;x;x;x
11;23;x;x;x;x;x;x;x;x;x;x;x
10;23;x;x;x;x;x;x;x;x;x;x;x
9;23;14.929457136575554;12.27894337273961;45.3990639428128;1.0229664448044562;11.419620398936212;4.283147140341491;23.527137037269867;36.779346672041754;39.33103143798355;43.44227043617139;45.37949600774638
8;23;14.612510366588658;12.25546766668995;45.3990639428128;1.0229664448044562;10.731606472031704;4.268831283987916;22.255416078590727;36.41078626089928;39.12001790727226;43.385551783804985;45.3789288212227
7;23;14.456554108541916;12.242799295019237;45.3990639428128;1.0229664448044562;10.413285413283013;4.22628446905589;21.619555599251154;36.11700274726726;39.014511141916586;43.35719245762176;45.37864522796086
6;23;14.456471581376714;12.242881856213247;45.3990639428128;1.0229664448044562;10.413285413283013;4.22628446905589;21.619555599251154;36.11700274726726;39.014511141916586;43.35719245762176;45.37864522796086
5;23;14.612531584884248;12.232606480693322;45.3990639428128;1.0229664448044562;10.731606472031704;4.240466740699898;23.527137037269867;35.82321923363525;38.909004376560944;43.328833131438536;45.378361634699054
4;23;14.566344623583957;12.158734980968537;45.3990639428128;1.0229664448044562;11.049927530780394;4.254649012343908;22.891276557930297;35.52943572000324;38.803497611205295;43.30047380525535;45.37807804143721
3;23;14.568216838337333;12.156820556714395;45.3990639428128;1.0229664448044562;11.049927530780394;4.254649012343908;22.891276557930297;35.52943572000324;38.803497611205295;43.30047380525535;45.37807804143721
20;24;x;x;x;x;x;x;x;x;x;x;x
19;24;x;x;x;x;x;x;x;x;x;x;x
18;24;x;x;x;x;x;x;x;x;x;x;x
17;24;x;x;x;x;x;x;x;x;x;x;x
16;24;x;x;x;x;x;x;x;x;x;x;x
15;24;x;x;x;x;x;x;x;x;x;x;x
14;24;x;x;x;x;x;x;x;x;x;x;x
13;24;x;x;x;x;x;x;x;x;x;x;x
12;24;x;x;x;x;x;x;x;x;x;x;x
11;24;x;x;x;x;x;x;x;x;x;x;x
10;24;x;x;x;x;x;x;x;x;x;x;x
9;24;14.968791684613805;12.213665916379572;46.306453088670764;1.3051386958469933;11.387089397293925;4.230708164373308;23.574817148552125;35.806330649512184;39.089218016036824;43.04182844995988;46.27380684228365
8;24;14.654061101811042;12.190380778883382;46.306453088670764;1.3051386958469933;10.478555147635799;4.0843407415682265;22.10776089535397;35.51808109779388;38.96647593260211;42.94720164883784;46.27286057427239
7;24;14.508142908727912;12.169337526127615;46.306453088670764;1.3051386958469933;10.013104308972384;4.027119179880907;21.37423276875489;35.32096288425038;38.90510489088473;42.89988824827679;46.27238744026677
6;24;14.50813651380143;12.169343723913359;46.306453088670764;1.3051386958469933;10.013104308972384;4.027119179880907;21.37423276875489;35.32096288425038;38.90510489088473;42.89988824827679;46.27238744026677
5;24;14.67294326243562;12.168571836014392;46.306453088670764;1.3051386958469933;10.478555147635799;4.04619303377668;23.574817148552125;35.123844670706895;38.84373384916737;42.852574847715736;46.27191430626121
4;24;14.631553402176065;12.0950962365249;46.306453088670764;1.3051386958469933;10.944005986299214;4.065266887672453;22.841289021953045;34.92672645716341;38.78236280745001;42.80526144715475;46.271441172255585
3;24;14.633207950387554;12.093437835111622;46.306453088670764;1.3051386958469933;10.944005986299214;4.065266887672453;22.841289021953045;34.92672645716341;38.78236280745001;42.80526144715475;46.271441172255585
20;25;x;x;x;x;x;x;x;x;x;x;x
19;25;x;x;x;x;x;x;x;x;x;x;x
18;25;x;x;x;x;x;x;x;x;x;x;x
17;25;x;x;x;x;x;x;x;x;x;x;x
16;25;x;x;x;x;x;x;x;x;x;x;x
15;25;x;x;x;x;x;x;x;x;x;x;x
14;25;x;x;x;x;x;x;x;x;x;x;x
13;25;x;x;x;x;x;x;x;x;x;x;x
12;25;x;x;x;x;x;x;x;x;x;x;x
11;25;x;x;x;x;x;x;x;x;x;x;x
10;25;x;x;x;x;x;x;x;x;x;x;x
9;25;15.107680287143697;12.182569768859457;45.8166871952308;1.6196310583199667;11.70713822839054;4.447414496185233;23.62065565421638;34.91343524450583;39.33604544097338;42.278110454764175;45.78130142782612
8;25;14.791390461982157;12.161319997242748;45.8166871952308;1.6196310583199667;10.993534930162983;4.277329927038666;21.973150153950513;34.70906436529311;39.23087503284405;42.17554301301154;45.78027575340856
7;25;14.637408184006178;12.148090520055208;45.8166871952308;1.6196310583199667;10.441359112842154;4.210759912719926;21.14939740381758;34.60689885604165;39.17828982877937;42.124259292135186;45.779762916199786
6;25;14.637446633866304;12.148054257334906;45.8166871952308;1.6196310583199667;10.441359112202573;4.210759912719926;21.14939740381758;34.60689885604165;39.17828982877937;42.124259292135186;45.779762916199786
5;25;14.796366222884094;12.14545365825253;45.8166871952308;1.6196310583199667;10.993534929843193;4.232949917492839;23.62065565421638;34.5047333467902;39.12570462471471;42.07297557125883;45.779250078991076
4;25;14.753336031598346;12.072429384226277;45.8166871952308;1.6196310583199667;11.545710747483815;4.255139922265752;22.796902904083446;34.402567837538754;39.073119420650045;42.02169185038255;45.778737241782295
3;25;14.756857228333287;12.068975061526672;45.8166871952308;1.6196310583199667;11.545710747483815;4.255139922265752;22.796902904083446;34.402567837538754;39.073119420650045;42.02169185038255;45.778737241782295
20;26;x;x;x;x;x;x;x;x;x;x;x
19;26;x;x;x;x;x;x;x;x;x;x;x
18;26;x;x;x;x;x;x;x;x;x;x;x
17;26;x;x;x;x;x;x;x;x;x;x;x
16;26;x;x;x;x;x;x;x;x;x;x;x
15;26;x;x;x;x;x;x;x;x;x;x;x
14;26;x;x;x;x;x;x;x;x;x;x;x
13;26;x;x;x;x;x;x;x;x;x;x;x
12;26;x;x;x;x;x;x;x;x;x;x;x
11;26;x;x;x;x;x;x;x;x;x;x;x
10;26;x;x;x;x;x;x;x;x;x;x;x
9;26;15.16796742012691;12.223292850295548;46.46931193653829;1.8688753529207045;11.746133675969086;4.392286506852381;23.79612571809698;34.19236461419795;39.05930769119806;42.291321579457296;46.42753203296747
8;26;15.045169316250371;12.178122526871293;46.46931193653829;1.8688753529207045;11.459459553881286;4.56483869816573;22.848816590353618;34.091044911446495;38.98293237739888;42.23077099457203;46.426926527118596
7;26;14.704266141052742;12.181191191175479;46.46931193653829;1.8688753529207045;11.142008374095264;4.131686799127034;20.954198334866888;34.05113410274538;38.83018174980052;42.1096698248016;46.425715515420855
6;26;14.715573326346146;12.170625993061378;46.46931193653829;1.8688753529207045;11.142008374095264;4.131686799127034;20.954198334866888;34.05113410274538;38.83018174980052;42.1096698248016;46.425715515420855
5;26;14.86929012635444;12.162562599645714;46.46931193653829;1.8688753529207045;11.300733963988275;4.153698678230033;23.79612571809698;34.031178698394825;38.75380643600135;42.04911923991634;46.425110009572066
4;26;14.831613242670867;12.088120237648496;46.46931193653829;1.8688753529207045;11.459459553881286;4.175710557333033;22.848816590353618;34.01122329404427;38.67743112220218;41.98856865503116;46.42450450372319
3;26;14.835081977183503;12.084787950461783;46.46931193653829;1.8688753529207045;11.459459553881286;4.175710557333033;22.848816590353618;34.01122329404427;38.67743112220218;41.98856865503116;46.42450450372319
20;27;x;x;x;x;x;x;x;x;x;x;x
19;27;x;x;x;x;x;x;x;x;x;x;x
18;27;x;x;x;x;x;x;x;x;x;x;x
17;27;x;x;x;x;x;x;x;x;x;x;x
16;27;x;x;x;x;x;x;x;x;x;x;x
15;27;x;x;x;x;x;x;x;x;x;x;x
14;27;x;x;x;x;x;x;x;x;x;x;x
13;27;x;x;x;x;x;x;x;x;x;x;x
12;27;x;x;x;x;x;x;x;x;x;x;x
11;27;x;x;x;x;x;x;x;x;x;x;x
10;27;x;x;x;x;x;x;x;x;x;x;x
9;27;15.159441754361456;12.142387191313382;46.308474690318214;1.8966660495655714;11.960684300285092;4.5726756183250785;24.356606307944432;34.02085220878404;39.03417901331169;42.22558685003763;46.2676458119154
8;27;15.024502496248036;12.109928077759648;46.308474690318214;1.8966660495655714;11.886556518555802;4.707908989415288;23.688497181572604;33.987573605497424;38.993714111232684;42.1664145624973;46.26705408903997
7;27;14.705743508255088;12.094568911016006;46.308474690318214;1.8966660495655714;11.254199373907662;4.329246943083141;22.352278928828948;33.85511750573234;38.91278430707465;42.04806998741673;46.26587064328913
6;27;14.70582688723078;12.094494317470305;46.308474690318214;1.8966660495655714;11.254199373907662;4.329246943083141;22.352278928828948;33.85511750573234;38.91278430707465;42.04806998741673;46.26587064328913
5;27;14.859854021829069;12.090807144150359;46.308474690318214;1.8966660495655714;11.570377946231732;4.356295769121073;24.356606307944432;33.7888894558498;38.87231940499564;41.9888976998764;46.26527892041379
4;27;14.83001878088836;12.0139009726549;46.308474690318214;1.8966660495655714;11.886556518555802;4.383344595159006;23.688497181572604;33.722661405967266;38.831854502916634;41.929725412336154;46.26468719753837
3;27;14.831747655467744;12.012280606073055;46.308474690318214;1.8966660495655714;11.886556518555802;4.383344595159006;23.688497181572604;33.722661405967266;38.831854502916634;41.929725412336154;46.26468719753837
20;28;x;x;x;x;x;x;x;x;x;x;x
19;28;x;x;x;x;x;x;x;x;x;x;x
18;28;x;x;x;x;x;x;x;x;x;x;x
17;28;x;x;x;x;x;x;x;x;x;x;x
16;28;x;x;x;x;x;x;x;x;x;x;x
15;28;x;x;x;x;x;x;x;x;x;x;x
14;28;x;x;x;x;x;x;x;x;x;x;x
13;28;x;x;x;x;x;x;x;x;x;x;x
12;28;x;x;x;x;x;x;x;x;x;x;x
11;28;x;x;x;x;x;x;x;x;x;x;x
10;28;x;x;x;x;x;x;x;x;x;x;x
9;28;15.173625318765659;12.144039787307529;46.01676981310145;1.817404500113003;12.075306053366223;4.678299744796715;24.904664138688467;33.19398773999165;39.27108993349972;42.376871271525495;45.98037082768568
8;28;15.039951510457461;12.110472769526304;46.01676981310145;1.817404500113003;11.810375777843921;4.799577495470476;24.519758612889245;33.143928287168755;39.23043775359473;42.324119118749;45.979843306157896
7;28;14.725559272268612;12.091492162648224;46.01676981310145;1.817404500113003;10.89151055674846;4.557021994122953;23.749947561290803;33.03936098710857;39.14913339378474;42.2186148131961;45.97878826310233
6;28;14.725654625665365;12.091408685910777;46.01676981310145;1.817404500113003;10.89151055674846;4.557021994122953;23.749947561290803;33.03936098710857;39.14913339378474;42.2186148131961;45.97878826310233
5;28;14.875664777357466;12.083770991564737;46.01676981310145;1.817404500113003;11.35094316729619;4.604263571146727;24.904664138688467;32.98707733707849;39.10848121387975;42.165862660419606;45.97826074157462
4;28;14.842556839267347;12.007480080202871;46.01676981310145;1.817404500113003;11.810375777843921;4.6515051481705;24.519758612889245;32.9347936870484;39.06782903397476;42.11311050764319;45.977733220046844
3;28;14.844177119238287;12.005994267787768;46.01676981310145;1.817404500113003;11.810375777843921;4.6515051481705;24.519758612889245;32.9347936870484;39.06782903397476;42.11311050764319;45.977733220046844
20;29;x;x;x;x;x;x;x;x;x;x;x
19;29;x;x;x;x;x;x;x;x;x;x;x
18;29;x;x;x;x;x;x;x;x;x;x;x
17;29;x;x;x;x;x;x;x;x;x;x;x
16;29;x;x;x;x;x;x;x;x;x;x;x
15;29;x;x;x;x;x;x;x;x;x;x;x
14;29;x;x;x;x;x;x;x;x;x;x;x
13;29;x;x;x;x;x;x;x;x;x;x;x
12;29;x;x;x;x;x;x;x;x;x;x;x
11;29;x;x;x;x;x;x;x;x;x;x;x
10;29;x;x;x;x;x;x;x;x;x;x;x
9;29;15.1811103095239;12.058669336692844;45.81702536723516;1.7555037006526009;12.105035278991924;4.734491351262188;24.515106375397465;32.117876663704045;39.37190441804187;42.044780186942305;45.779302915432226
8;29;15.04468487941782;12.029266840951658;45.81702536723516;1.7555037006526009;11.508299418419957;4.9240616977454295;23.99188449211248;31.983563429104926;39.347821127145124;41.99010996693803;45.778756213232164
7;29;14.751209031090411;12.004735209079852;45.81702536723516;1.7555037006526009;10.737650442426387;4.544921004778945;22.945440725542507;31.981207202541285;39.299654545351615;41.88076952692956;45.77766280883204
6;29;14.749602301695651;12.006116127017721;45.81702536723516;1.7555037006526009;10.737650442426387;4.544921004778945;22.945440725542507;31.981207202541285;39.299654545351615;41.88076952692956;45.77766280883204
5;29;14.90286584992162;11.999337766751891;45.81702536723516;1.7555037006526009;11.122974930423172;4.721031452528208;24.515106375397465;31.980029089259467;39.27557125445487;41.82609930692529;45.77711610663206
4;29;14.856540987240239;11.925164348819333;45.81702536723516;1.7555037006526009;11.508299418419957;4.89714190027747;23.99188449211248;31.978850975977647;39.25148796355812;41.771429086921096;45.776569404431996
3;29;14.875513468316521;11.917746445158505;45.81702536723516;1.7555037006526009;11.508299418419957;4.89714190027747;23.99188449211248;31.978850975977647;39.25148796355812;41.771429086921096;45.776569404431996
9;30;15.26955097165883;12.069589162698824;46.31662085272824;1.0118192798423737;12.030802321848704;5.1350468384349135;24.152761565150676;32.58479692235958;39.544999825897555;42.215347944577864;46.27560812364673
8;30;15.138796253780898;12.034517754408832;46.31662085272824;1.0118192798423737;11.78417977826134;5.239716267122708;23.50005002286735;32.535167888558796;39.544914751499235;42.15590920677855;46.27501373626872
7;30;14.824111183117962;12.017863295867011;46.31662085272824;1.0118192798423737;10.97778159210625;4.849642506364294;22.194626938300697;32.451944636131266;39.54474460270259;42.037031731180015;46.27382496151269
6;30;14.824159019582545;12.017823023164631;46.31662085272824;1.0118192798423737;10.977781591465687;4.849642506364294;22.194626938300697;32.451944636131266;39.54474460270259;42.037031731180015;46.27382496151269
5;30;14.973262616963956;12.00966958420318;46.31662085272824;1.0118192798423737;11.380980684863513;4.89482623221;24.152761565150676;32.4103330099175;39.544659528304265;41.9775929933807;46.273230574134764
4;30;14.936631081832878;11.9344750783613;46.31662085272824;1.0118192798423737;11.78417977826134;4.940009958055706;23.50005002286735;32.368721383703736;39.544574453905945;41.91815425558148;46.27263618675675
3;30;14.93966989701773;11.931812106657649;46.31662085272824;1.0118192798423737;11.78417977826134;4.940009958055706;23.50005002286735;32.368721383703736;39.544574453905945;41.91815425558148;46.27263618675675
